0,0,0,0,,0,0,,0,0,1,0,0,0,0,1
0,2.619047619,21.3333333333,0.4285714286,,1,0,,448,130,8,0,21,0,14,1
2,3.1333333333,19.1,0.3666666667,,6,0,,573,116,9,0,30,0,20,1
0,4,17,0,,3,0,,17,17,0,0,1,0,1,1
0,1.5,8,2,,4,1,,16,11,1,0,2,0,2,1
0,3.6,24.4,0.4,,1,0,,122,62,2,0,5,0,1,1
0,13.6666666667,60,2.3333333333,,1,0,,180,84,1,0,3,0,2,1
0,1,3.3333333333,0.6666666667,,0,0,,10,4,2,0,3,0,3,1
0,2,7.6666666667,2.3333333333,,4,1,,23,12,1,0,3,0,3,1
2,7.25,41.4230769231,1,,34,1,,2154,160,22,0,52,0,5,1
1,3.4,17.8,0.6,,3,1,,89,41,2,0,5,0,4,1
1,1,3.75,0.75,,0,0,,15,6,3,0,4,0,4,1
1,1,3.2,0.4,,1,0,,16,4,3,0,5,2,5,1
0,1.5,35,1,,2,2,,140,129,2,0,4,0,4,1
0,1.5,8,1.5,,4,1,,16,14,0,0,2,0,2,1
0,1.6666666667,46.3333333333,2.3333333333,,2,0,,139,111,1,0,3,0,1,1
0,2.6666666667,9.6666666667,0.3333333333,,4,1,,29,17,3,0,3,0,1,1
0,1,17,0.6666666667,,2,2,,51,44,1,0,3,0,3,1
0,6.5,33.5,2,,2,0,,268,98,2,0,8,0,7,1
0,1.0330188679,1.3679245283,0.6367924528,,3,3,,290,32,7,0,212,0,208,1
0,1.5,7.1666666667,0.3333333333,,1,1,,43,17,2,0,6,0,5,1
3,5.0731707317,27.3414634146,1,,11,1,,1121,194,13,0,41,0,23,1
1,1,3,1,,0,0,,3,3,4,0,1,4,1,1
0,1,4.5,1.5,,1,0,,9,6,3,0,2,0,2,1
0,1,4,1.5,,1,0,,8,5,3,0,2,0,2,1
0,1,4,1.5,,1,0,,8,5,3,0,2,0,2,1
0,1,18.3333333333,0.6666666667,,2,2,,55,48,1,0,3,0,3,1
0,4,23.5,2.5,,3,1,,47,41,2,0,2,0,2,1
0,1,19.6666666667,0.6666666667,,2,2,,59,52,1,0,3,0,3,1
0,2.8333333333,14.3333333333,0.3333333333,,0,1,,86,60,3,0,6,0,5,1
0,2,11,0.6666666667,,2,2,,33,26,2,0,3,0,3,1
0,3,8.3333333333,1.3333333333,,3,1,,25,21,1,0,3,0,3,1
0,5,22,3,,3,1,,22,22,0,0,1,0,1,1
0,1.3333333333,12,1.3333333333,,2,1,,36,18,2,0,3,0,3,1
3,4.3125,29.5625,0.8125,,10,1,,473,142,13,0,16,0,8,1
0,1.3333333333,4,0.6666666667,,1,1,,12,6,0,0,3,0,3,1
0,1,6.6666666667,0.6666666667,,2,2,,20,13,1,0,3,0,3,1
0,1,3.5,2,,1,1,,7,4,1,0,2,0,2,1
2,1.75,7.75,1,,4,1,,31,23,1,0,4,0,4,1
0,1.5,6.5,2,,4,1,,13,10,1,0,2,0,2,1
1,1.6111111111,9.8333333333,1.2222222222,,9,0,,354,40,13,0,36,0,33,1
0,4,17,1,,4,1,,17,17,0,0,1,0,1,1
0,2,5,1,,2,1,,5,5,0,0,1,0,1,1
0,1.8571428571,7.1428571429,0.1428571429,,1,5,,50,20,1,0,7,0,7,1
0,10.5,61,0.5,,1,0,,122,117,6,0,2,0,1,1
2,2.05,9.25,0.55,,8,1,,185,36,10,0,20,0,15,1
0,1,4,1.5,,1,0,,8,5,3,0,2,0,2,1
0,3.9090909091,30.2727272727,1.8181818182,,10,0,,333,102,2,0,11,0,1,1
1,1.2857142857,77.8571428571,1,,8,2,,545,309,10,0,7,0,5,1
1,1.5,5.5,1.5,,0,1,,11,8,1,0,2,0,2,1
1,1.5,5.5,1.5,,0,1,,11,8,1,0,2,0,2,1
1,1.5,5.5,1.5,,0,1,,11,8,1,0,2,0,2,1
0,1.5,6.5,1.5,,4,1,,13,10,0,0,2,0,2,1
0,1.5,6,1.5,,4,1,,12,9,0,0,2,0,2,1
0,2,13.5,2,,3,1,,27,24,1,0,2,0,2,1
0,1.6666666667,5.3333333333,1.6666666667,,3,1,,16,7,0,0,3,0,3,1
0,2,8,1.5,,3,2,,16,13,0,0,2,0,2,1
0,5.5,38.5,2.5,,3,2,,77,73,1,0,2,0,2,1
0,2.5,9,1.5,,4,1,,18,15,0,0,2,0,2,1
0,1.5,7,1.5,,4,1,,14,11,0,0,2,0,2,1
1,1.3333333333,5.3333333333,2,,2,1,,16,8,1,0,3,0,3,1
1,2.5,11,2,,4,1,,22,19,2,0,2,0,2,1
1,2,8,2,,3,1,,16,13,2,0,2,0,2,1
0,1.5,8,1.5,,3,1,,16,13,0,0,2,0,2,1
0,1.5,8.5,1.5,,3,1,,17,14,0,0,2,0,2,1
0,1.5,7,2,,3,1,,14,11,1,0,2,0,2,1
0,1,4,1.5,,3,1,,8,5,0,0,2,0,2,1
0,3,11.5,2.5,,4,2,,23,18,1,0,2,0,2,1
2,1.3333333333,5,0.8333333333,,2,1,,30,10,3,0,6,0,6,1
11,1,1,0.6,,0,0,,10,1,0,1,10,0,10,1
2,1,1,0.5,,0,1,,2,1,0,1,2,0,1,1
2,1,1,0,,0,1,,3,1,0,1,3,0,2,1
0,1.1666666667,3.3333333333,0.6666666667,,0,1,,20,5,1,0,6,0,6,1
6,1,1,1.1333333333,,0,0,,15,1,13,1,15,13,15,1
7,1.7777777778,5,0.8888888889,,2,0,,45,14,3,0,9,0,9,1
1,1.1666666667,3.3333333333,0.5,,0,0,,20,4,2,0,6,0,6,1
23,1,1,0.75,,0,1,,16,1,0,1,16,0,16,1
0,1,1,0,,0,0,,3,1,0,0,3,0,2,1
12,1,1,1.25,,0,0,,4,1,0,5,4,0,4,1
16,1,1,0.3636363636,,0,1,,11,1,0,1,11,0,11,1
5,1,1,0.125,,0,1,,8,1,1,1,8,1,8,1
2,1,1,0.6666666667,,0,1,,6,1,0,1,6,0,6,1
0,1.6666666667,3.6666666667,0.6666666667,,0,0,,11,4,1,0,3,1,2,1
0,2,6,2,,1,1,,42,13,1,0,7,0,4,1
1,2.1363636364,8.3636363636,0.8636363636,,6,3,,184,51,4,0,22,0,20,1
26,1.6,3.4,0.75,,2,2,,68,4,3,14,20,0,20,1
1,1,1,3.5,,0,1,,2,1,0,0,2,0,2,1
1,2.4838709677,8.9677419355,0.8064516129,,14,3,,278,52,9,0,31,0,28,1
0,1.25,4.5,0.5,,1,1,,18,8,2,0,4,0,4,1
1,1.5,7.25,0.5,,2,0,,29,14,5,0,4,0,3,1
2,1,3,0.5,,0,0,,6,3,1,0,2,0,2,1
0,2,5.0909090909,0.6363636364,,2,3,,56,9,2,0,11,0,10,1
2,2,9.5454545455,1.1818181818,,5,3,,105,30,5,0,11,0,11,1
0,1.8,7,0.6,,3,0,,35,11,3,0,5,0,5,1
1,1.25,3.75,0.75,,1,0,,15,6,2,0,4,0,4,1
0,1.75,10.5,1.5,,3,3,,42,13,2,0,4,1,4,1
0,1.0769230769,4.2307692308,0.6153846154,,1,4,,55,11,6,0,13,0,13,1
2,1.95,7,0.75,,6,3,,140,26,8,1,20,0,19,1
1,2.2972972973,9.6486486486,1.0810810811,,10,3,,357,58,15,0,37,0,21,1
1,1.6363636364,9.5454545455,0.5454545455,,3,0,,105,37,6,0,11,0,11,1
0,3.6,9,0.6,,3,0,,45,18,20,0,5,13,5,1
0,2.6,9.9333333333,1,,7,3,,149,45,8,0,15,0,10,1
1,1,3,0.3333333333,,0,0,,9,3,1,0,3,0,3,1
1,1.8888888889,6.8888888889,0.7777777778,,0,0,,62,31,4,0,9,0,9,1
0,1.4,5.9,0.5,,1,3,,59,27,2,0,10,0,7,1
1,2.1111111111,6.2222222222,0.6666666667,,1,3,,56,16,2,0,9,0,9,1
1,2.96,10.6,0.88,,8,3,,265,47,10,0,25,0,20,1
1,2.0833333333,7.8333333333,0.5833333333,,8,3,,94,21,10,0,12,0,10,1
0,3,14,0,,2,0,,14,14,0,0,1,0,1,1
0,1.5333333333,5.8666666667,0.4,,2,3,,88,22,14,0,15,0,15,1
0,2.2857142857,10.5714285714,0.8571428571,,5,3,,74,24,6,0,7,0,7,1
1,1,4,2.5,,0,0,,8,5,3,0,2,3,2,1
3,1,1,2,,0,0,,2,1,0,2,2,0,2,1
1,2.1428571429,9.5714285714,1.1428571429,,7,1,,134,64,10,0,14,4,14,1
1,1.8333333333,6.1666666667,1,,2,0,,37,16,4,0,6,4,6,1
2,1.3333333333,4,0.6666666667,,0,0,,12,6,1,0,3,0,3,1
4,1,7.4,1,,0,1,,37,11,4,1,5,0,5,1
0,1,5.5,1,,1,2,,22,9,0,0,4,0,4,1
24,1,1,0,,0,0,,1,1,0,4,1,0,1,1
0,2,5.6,0.8,,2,0,,28,15,4,0,5,1,4,1
2,1,1,1,,0,0,,4,1,0,1,4,0,4,1
0,1.8,5,0.8,,1,1,,25,9,3,0,5,0,5,1
8,1.1111111111,6.7407407407,0.6296296296,,2,2,,182,26,8,0,27,2,27,1
0,1,3,0.4,,1,1,,15,3,1,0,5,0,5,1
5,1,1,1,,0,0,,1,1,0,1,1,0,1,1
3,1.2352941176,4.1764705882,0.7058823529,,2,0,,71,9,5,0,17,0,17,1
1,3,12.8571428571,1,,0,1,,90,37,1,0,7,0,6,1
18,1.925,9.025,1.45,,2,0,,361,37,7,0,40,0,40,1
1,1,1,0.4285714286,,0,1,,7,1,0,1,7,0,7,1
21,1,1,0.3157894737,,0,0,,19,1,1,1,19,1,19,1
0,1.7407407407,6.6296296296,0.6666666667,,7,1,,358,79,12,0,54,0,53,1
4,4.0526315789,17.2105263158,1.1578947368,,8,0,,327,42,28,0,19,0,14,1
0,5,13.5,0,,2,0,,27,23,1,0,2,0,2,1
0,3.5,10.5,0.5,,2,0,,21,16,2,0,2,0,2,1
0,3.4,12,0.4,,2,0,,60,25,2,0,5,0,5,1
4,1.2978723404,8.8085106383,0.8085106383,,0,1,,414,105,16,1,47,3,46,1
7,2.4666666667,9.6666666667,0.9333333333,,2,0,,145,26,6,0,15,0,14,1
0,3,10,2,,1,1,,10,10,1,0,1,0,1,1
1,1,3.25,0.5,,0,0,,13,4,2,0,4,0,4,1
0,2,4.1666666667,1.6666666667,,1,2,,25,6,0,0,6,0,6,1
24,1,1,1,,0,0,,2,1,0,4,2,0,2,1
2,1,1,0.8235294118,,0,0,,17,1,2,1,17,2,17,1
5,1,1,1,,0,0,,2,1,0,2,2,0,2,1
0,2.5545454545,9.8090909091,1.1636363636,,5,1,,1079,99,43,0,110,13,102,1
2,1,1,0.4285714286,,0,1,,14,1,0,1,14,0,14,1
7,1,3.1666666667,0.5,,0,0,,38,5,6,2,12,1,12,1
15,1.0701754386,3.4210526316,0.4912280702,,1,1,,195,22,26,5,57,0,56,1
0,3,12.25,0,,5,3,,98,40,2,0,8,0,6,1
1,4.1428571429,16,0.7142857143,,6,1,,112,34,3,0,7,0,4,1
1,4,16.2222222222,0.5555555556,,4,2,,146,39,6,0,9,0,5,1
0,2.9,8.8,0.5,,4,2,,88,23,1,0,10,0,8,1
0,2.3333333333,8,0.6666666667,,5,3,,24,16,0,0,3,0,3,1
1,2.3125,9.0625,0.5,,3,0,,145,51,10,0,16,0,16,1
2,1,3.4444444444,0.5555555556,,2,0,,31,7,5,0,9,0,9,1
1,1.6666666667,5.6,0.2666666667,,0,0,,84,19,7,0,15,0,15,1
18,1,1,0.4545454545,,0,0,,11,1,0,2,11,0,11,1
7,1,1,1.2,,0,1,,5,1,0,3,5,0,5,1
1,4.25,19.6875,0.4375,,8,3,,315,95,7,0,16,0,8,1
1,5.7,23.7,1.4,,7,1,,237,84,5,0,10,0,5,1
1,3.5263157895,14.8947368421,0.4736842105,,3,2,,283,51,11,0,19,0,12,1
1,5.1538461538,19.1538461538,0.9230769231,,7,2,,249,70,4,0,13,0,8,1
0,2.2,8,0.4,,4,3,,40,20,1,0,5,0,5,1
5,1,3.5384615385,0.3076923077,,3,2,,46,6,4,2,13,0,13,1
1,2.4,9.2,0.5,,5,0,,92,23,5,0,10,0,10,1
5,1.2266666667,3.8666666667,0.5333333333,,2,2,,290,26,34,2,75,1,73,1
0,1,5.5,1,,1,1,,11,6,3,0,2,0,1,1
0,1.1111111111,3,0.5555555556,,2,2,,27,4,1,0,9,0,9,1
4,1.8181818182,8,0.6363636364,,2,0,,88,27,7,0,11,0,10,1
4,1,1,0,,0,0,,1,1,0,1,1,0,1,1
1,1.1818181818,4.0909090909,0.4545454545,,0,0,,45,13,5,0,11,3,9,1
1,1.7142857143,4.7142857143,0.7142857143,,0,1,,33,11,2,0,7,0,7,1
0,2.2916666667,6.5833333333,2,,2,0,,158,19,1,0,24,0,24,1
0,1,6,4.5,,1,0,,12,6,0,0,2,0,2,1
1,2.3333333333,6.3333333333,0.6666666667,,0,1,,19,13,2,0,3,0,3,1
0,0,0,0,,0,0,,0,0,1,0,0,1,0,1
0,1.5,11,0.5,,0,1,,22,17,5,0,2,0,2,1
0,2,20.5,2,,0,0,,82,55,8,0,4,4,3,1
5,1,1,0.8125,,0,0,,16,1,0,1,16,0,16,1
3,1,1,0.5,,0,0,,4,1,0,2,4,0,4,1
3,1,2.6666666667,0.4166666667,,0,2,,32,5,2,1,12,0,12,1
3,1,4.3333333333,0.3333333333,,0,2,,26,5,2,1,6,0,6,1
3,1,2.6470588235,0.5294117647,,0,2,,45,5,3,1,17,0,17,1
0,1.7777777778,10.3333333333,0.6666666667,,3,3,,93,29,2,0,9,0,8,1
0,1.3333333333,9.3333333333,1,,1,3,,28,14,1,0,3,0,2,1
0,2.1428571429,12.6428571429,0.7142857143,,1,3,,177,46,3,0,14,0,13,1
5,2.1666666667,14.5833333333,0.6666666667,,9,1,,350,99,10,0,24,0,24,1
0,4,16.5,1,,2,2,,33,30,1,0,2,0,2,1
0,1.5,6,1,,1,2,,12,9,1,0,2,0,2,1
0,7,29,1,,2,2,,58,55,1,0,2,0,2,1
0,6,37,4,,1,1,,37,37,0,0,1,0,1,1
0,5.5,78.75,1.25,,2,0,,315,87,10,0,4,0,3,1
1,1.75,7.5,1,,0,0,,30,13,2,0,4,1,4,1
1,1.2,14.4,1,,0,0,,72,47,7,0,5,2,3,1
0,1.8,18.4,0.8,,0,0,,92,52,2,0,5,0,3,1
8,2.625,14.5,0.375,,0,0,,116,50,7,0,8,0,8,1
0,2,9,0.5,,0,0,,18,15,0,0,2,0,1,1
0,2.3333333333,11.6666666667,1.3333333333,,0,1,,35,15,1,0,3,0,2,1
1,7.8,39.6,1,,0,0,,198,113,3,0,5,0,3,1
2,2.2631578947,7.8421052632,0.5789473684,,0,0,,149,35,8,0,19,0,18,1
0,6.4285714286,48,1.1428571429,,5,0,,336,106,4,0,7,0,2,1
2,2.8333333333,12.6666666667,2.5833333333,,0,0,,152,23,3,0,12,0,12,1
0,1.8333333333,11.5,1.1666666667,,5,0,,69,18,1,0,6,0,6,1
0,1.4,5.4,2,,0,0,,27,7,1,0,5,0,4,1
108,2.8333333333,14,0.6111111111,,4,1,,252,62,4,4,18,0,9,1
72,1.5384615385,7.3846153846,0.5384615385,,2,2,,96,24,5,14,13,0,7,1
1,2.4,10.8,1,,0,0,,54,23,3,0,5,0,5,1
1,2,10.6363636364,0.5454545455,,1,0,,117,36,7,0,11,3,8,1
0,2,9.5,0.5,,0,0,,19,16,1,0,2,0,1,1
0,1.2631578947,34.9473684211,0.8421052632,,0,1,,664,566,5,0,19,0,17,1
0,3,13.3333333333,1.6666666667,,1,1,,40,31,3,0,3,0,3,1
0,1,23.4,0.2,,0,0,,117,87,3,0,5,0,4,1
3,3,14.75,0.75,,2,0,,118,60,8,0,8,0,6,1
2,2.625,25.75,1.375,,0,0,,206,109,2,0,8,0,4,1
1,1.4444444444,6,0.5555555556,,0,0,,54,12,4,0,9,0,9,1
0,0,0,0,,0,0,,0,0,1,0,0,1,0,1
5,3.6666666667,18,0.6666666667,,0,0,,54,40,2,0,3,0,3,1
2,2,7.5,1.3,,0,0,,75,42,5,0,10,3,10,1
55,1,1,1,,0,0,,6,1,0,2,6,0,6,1
7,2.4705882353,9.7058823529,0.6274509804,,7,4,,495,60,30,1,51,0,40,1
1,2,9.25,2.25,,1,0,,37,19,5,0,4,0,2,1
1,4.75,23,1.75,,1,0,,92,68,11,0,4,0,0,1
29,1,1,5,,0,0,,1,1,0,28,1,0,1,1
0,2,9,5,,2,1,,9,9,0,0,1,0,1,1
0,1,656,2.5,,0,1,,1312,1308,1,0,2,0,1,1
0,3,13,5,,3,1,,13,13,0,0,1,0,1,1
0,5,17,5,,3,1,,17,17,0,0,1,0,1,1
0,1,4,5,,0,1,,4,4,0,0,1,0,1,1
0,3,13,5,,3,1,,13,13,0,0,1,0,1,1
0,3,13,5,,1,1,,13,13,0,0,1,0,1,1
0,6.75,27,1.75,,1,1,,108,50,12,0,4,0,1,1
0,4,22,5,,1,1,,22,22,0,0,1,0,1,1
0,3,16,5,,1,1,,16,16,0,0,1,0,1,1
0,3,13,5,,3,1,,13,13,0,0,1,0,1,1
0,3,14,3,,3,1,,28,25,1,0,2,0,2,1
0,2,6,5,,1,1,,6,6,0,0,1,0,1,1
0,1.5,9,3,,0,1,,18,15,1,0,2,0,2,1
0,3,11,5,,1,1,,11,11,0,0,1,0,1,1
0,3,13,5,,2,1,,13,13,0,0,1,0,1,1
0,2,8,5,,1,1,,8,8,0,0,1,0,1,1
0,1,4,5,,1,1,,4,4,0,0,1,0,1,1
0,1,3.5,3,,0,1,,7,4,1,0,2,0,2,1
0,2,7.5,3,,1,1,,15,12,1,0,2,0,2,1
0,2.5,8.5,3,,1,1,,17,14,1,0,2,0,2,1
0,2.5,8.5,3,,1,1,,17,14,1,0,2,0,2,1
0,2.5,10.5,3,,1,1,,21,18,1,0,2,0,2,1
0,3,12,3,,1,1,,24,21,1,0,2,0,2,1
0,4.125,23.125,1,,10,4,,185,72,2,0,8,0,6,1
0,2.7,11.7,0.6,,3,4,,117,80,6,0,10,0,9,1
0,7,49.5,1.5,,6,4,,198,128,0,0,4,0,2,1
8,8.8888888889,41,0.8888888889,,3,5,,369,95,2,0,9,0,0,1
0,2,13,5,,1,1,,13,13,2,0,1,0,1,1
0,2,13,5,,1,0,,13,13,2,0,1,0,1,1
0,1,3.5,3,,2,1,,7,4,1,0,2,0,2,1
0,1,3.5,3,,2,0,,7,4,1,0,2,0,2,1
0,1,4,3,,3,1,,8,5,1,0,2,0,2,1
0,2,6,3,,2,0,,12,9,1,0,2,0,2,1
0,3,11,3,,2,0,,22,19,1,0,2,0,2,1
0,1,3.5,3,,2,0,,7,4,1,0,2,0,2,1
0,2,6.5,3,,2,0,,13,10,1,0,2,0,2,1
0,1.6666666667,6,2.3333333333,,2,1,,18,11,1,0,3,0,2,1
0,2.875,12.625,0.125,,0,0,,101,43,5,0,8,0,8,1
2,1,4,1,,0,0,,4,4,3,0,1,0,0,1
0,1.8387096774,9.1290322581,0.7741935484,,9,4,,283,92,23,0,31,0,27,1
0,8,42.6666666667,1.3333333333,,10,4,,128,109,0,0,3,0,2,1
0,1,6,2,,1,5,,6,6,0,0,1,0,1,1
0,1,6,2,,1,5,,6,6,0,0,1,0,1,1
0,2.1111111111,9.1111111111,0.6296296296,,5,4,,246,121,13,0,27,0,24,1
4,1.6666666667,7.1333333333,0.7333333333,,3,4,,107,23,7,2,15,0,11,1
0,1.5,4.7142857143,0.7142857143,,3,4,,66,36,5,0,14,0,12,1
0,3.6666666667,21.3333333333,1.3333333333,,5,4,,64,50,1,0,3,0,3,1
0,2.5,13.1,0.8,,6,4,,131,34,6,0,10,0,7,1
1,1,3.5,0.25,,0,0,,28,5,4,0,8,0,7,1
1,1,3.5,0.5,,0,0,,14,5,3,0,4,0,4,1
52,1.5294117647,6.8823529412,0.5294117647,,4,3,,117,44,5,19,17,0,14,1
19,1,1,0.05,,0,0,,20,1,0,3,20,0,19,1
10,1,1,1.04,,0,1,,25,1,0,1,25,0,24,1
4,3.6,15,1,,2,3,,75,52,5,2,5,0,0,1
6,2,8,0.3333333333,,3,1,,72,37,5,3,9,0,7,1
8,1.2727272727,4.1818181818,0.4545454545,,1,2,,46,9,4,2,11,0,6,1
1,1.9090909091,12.4545454545,0.8181818182,,5,0,,137,59,11,0,11,0,7,1
0,3,14,2,,1,1,,14,14,0,0,1,0,1,1
2,1.6086956522,6.4347826087,0.1739130435,,2,1,,148,34,13,0,23,0,21,1
0,5,21.125,1.5,,7,4,,169,38,0,0,8,0,7,1
2,1.0476190476,3.2857142857,0.1428571429,,0,1,,69,8,2,1,21,0,21,1
0,1.6875,6.625,0.1875,,3,2,,106,22,3,0,16,0,14,1
0,3,13.375,1.5,,3,4,,107,26,0,0,8,0,7,1
0,1.2666666667,4.6,0.2666666667,,3,2,,69,19,4,0,15,0,14,1
0,5.7142857143,28.2857142857,1.5714285714,,3,3,,198,56,3,0,7,0,6,1
2,2.1282051282,10.4102564103,0.7948717949,,8,3,,406,78,11,0,39,0,27,1
0,1,3.5,0.75,,1,2,,14,5,1,0,4,0,4,1
6,1,1,1.3333333333,,0,1,,6,1,0,1,6,0,5,1
0,1.8,7.4,0.6,,1,2,,74,17,5,0,10,0,4,1
1,2.1176470588,10.1176470588,0.7647058824,,3,1,,172,67,5,1,17,0,6,1
0,3.1428571429,17.2857142857,1.7142857143,,1,1,,121,67,3,0,7,0,0,1
1,1.014084507,3.0845070423,0.323943662,,1,1,,219,6,2,0,71,0,69,1
1,3.8,16.4,1.2,,3,1,,82,27,7,0,5,0,4,1
2,3.0625,16,1.3125,,1,0,,256,50,8,0,16,1,10,1
19,1.0483870968,2.1612903226,0.564516129,,0,2,,134,16,11,1,62,2,59,1
14,1.7464788732,6.676056338,0.5211267606,,6,1,,474,123,16,3,71,1,58,1
0,0,0,0,,0,0,,0,0,0,0,0,0,0,1
5,1,1,2,,0,0,,1,1,0,1,1,0,1,1
2,4,24.5,0.9722222222,,5,1,,882,228,25,1,36,0,25,1
6,1.1111111111,3.4444444444,1,,0,2,,31,7,4,3,9,0,5,1
0,5.3,31.4,1.5,,2,0,,314,141,4,0,10,0,4,1
1,1,2.8888888889,0.2222222222,,2,3,,26,10,2,0,9,0,6,1
0,1.2,6,1,,4,2,,30,12,1,0,5,0,2,1
1,2.1153846154,9.3461538462,0.8076923077,,5,0,,243,25,5,0,26,0,22,1
0,6.3333333333,35,2,,5,0,,315,147,3,0,9,0,3,1
1,1,4.25,0,,1,3,,17,10,2,0,4,0,1,1
0,1.6666666667,6.7777777778,0.8888888889,,5,2,,61,20,1,0,9,0,6,1
0,5,28.6666666667,1.4444444444,,2,0,,258,148,4,0,9,0,4,1
1,1,3.75,0,,1,3,,15,8,2,0,4,0,1,1
0,1,4.4285714286,0.8571428571,,3,2,,31,10,1,0,7,0,4,1
1,2.2411764706,10.2764705882,0.5470588235,,7,2,,1747,205,57,1,170,0,132,1
0,1.6666666667,12,0.5555555556,,2,2,,108,55,6,0,9,0,8,1
0,4.5714285714,27.2857142857,0.4285714286,,5,2,,382,139,12,0,14,0,8,1
0,1.25,13.125,0.5,,2,2,,105,52,4,0,8,0,7,1
1,1.8571428571,6.4285714286,0.5714285714,,2,2,,45,14,4,0,7,0,7,1
0,1,3.75,1,,3,1,,15,8,2,0,4,0,4,1
0,1.625,14.5,0.5,,3,2,,116,51,6,0,8,0,7,1
0,1.6666666667,9.5,0.6666666667,,2,2,,57,35,3,0,6,0,6,1
0,1.25,5,0.625,,1,2,,40,19,1,0,8,0,8,1
0,1,9.625,0.5,,0,2,,77,52,2,0,8,0,7,1
0,1,3.6666666667,0.6666666667,,0,2,,22,6,0,0,6,0,6,1
0,1,3,1,,0,0,,12,3,1,0,4,0,4,1
1,4.15,19.4,0.65,,4,0,,388,229,6,0,20,0,7,1
1,1.0212765957,1.4468085106,0.4255319149,,0,0,,68,8,2,0,47,0,44,1
0,1.8,10.2,1.3,,2,2,,102,26,1,0,10,0,3,1
0,5.6666666667,24.7619047619,0.7142857143,,7,0,,520,244,6,0,21,0,7,1
1,1.0588235294,3.3529411765,0.3529411765,,0,0,,57,8,2,0,17,0,14,1
0,1.8461538462,9.1538461538,1.2307692308,,3,2,,119,21,1,0,13,0,7,1
1,3.2857142857,13.619047619,0.6666666667,,4,0,,286,151,6,0,21,0,7,1
1,1.4285714286,4.7142857143,0.1428571429,,0,0,,33,9,3,0,7,0,4,1
0,1.2727272727,6.7272727273,1.2727272727,,2,2,,74,23,1,0,11,0,4,1
6,1,1,0.5714285714,,0,1,,7,1,0,5,7,0,7,1
1,8.0909090909,44.8181818182,0.8181818182,,3,1,,493,182,3,0,11,0,6,1
0,3,14,2,,1,1,,14,14,0,0,1,0,1,1
1,2,11.1111111111,0.4444444444,,0,1,,100,24,2,0,9,0,7,1
0,2.5,12,1,,1,1,,24,21,0,0,2,0,2,1
2,7.9,44.5,0.7,,3,1,,445,172,2,0,10,0,5,1
0,3,14,2,,1,1,,14,14,0,0,1,0,1,1
2,7,36.8125,0.6875,,6,1,,589,179,15,0,16,0,9,1
1,1,6,0,,0,0,,6,6,4,0,1,0,1,1
0,3,14,2,,1,1,,14,14,0,0,1,0,1,1
2,2.1363636364,10.1363636364,1,,3,1,,223,38,7,0,22,0,13,1
1,1.3333333333,5.5,0.3333333333,,0,0,,33,8,2,0,6,0,6,1
0,1,6.5,1,,1,1,,13,10,0,0,2,0,2,1
2,1.6363636364,8.4545454545,0.7272727273,,1,1,,93,19,3,0,11,0,10,1
0,1.2,4,1.6,,2,1,,20,14,0,0,5,0,4,1
5,1,1,0.8,,0,1,,5,1,0,4,5,0,5,1
4,1.9285714286,8.0714285714,0.7857142857,,1,1,,113,23,4,3,14,0,7,1
3,1.6363636364,6.0909090909,1.0909090909,,1,1,,67,17,4,3,11,0,5,1
0,1,8,2,,0,1,,8,8,1,0,1,0,1,1
0,1,3.75,1.25,,0,2,,15,5,1,0,4,0,1,1
0,1,3.5,1.25,,0,2,,14,5,1,0,4,0,1,1
0,1,7,2,,0,1,,7,7,1,0,1,0,1,1
0,1,3.75,1.25,,0,2,,15,4,1,0,4,0,1,1
0,1,3.75,1.25,,0,2,,15,5,1,0,4,0,1,1
0,1,8,3,,0,1,,8,8,1,0,1,0,1,1
0,3.4,19.2,1.4,,3,2,,96,45,2,0,5,0,1,1
0,3.8,18.6,2,,2,2,,93,32,3,0,5,0,1,1
18,1,1,2,,0,0,,1,1,0,7,1,0,1,1
4,2.5185185185,12.037037037,0.8148148148,,5,1,,325,38,18,0,27,5,26,1
18,1,1,1,,0,0,,2,1,0,7,2,0,2,1
3,1.8666666667,7.8,0.7333333333,,5,1,,351,40,16,0,45,2,41,1
10,1,1,0.0769230769,,0,0,,13,1,0,1,13,0,13,1
13,1.2258064516,4.5967741935,0.3870967742,,8,0,,285,33,36,0,62,0,61,1
41,2.537414966,34.2789115646,0.462585034,,30,1,,5039,3277,57,0,147,0,128,0
1,1,1,2.5,,0,0,,2,1,0,0,2,0,1,1
1,2,7.6,0.5333333333,,1,0,,114,13,7,0,15,0,15,1
13,1.1351351351,3.6486486486,0.3513513514,,4,0,,135,17,13,0,37,0,36,1
8,1.4893617021,6.1489361702,0.6170212766,,5,0,,289,29,19,0,47,1,46,1
1,1,3,0.6666666667,,0,0,,18,4,2,0,6,0,6,1
10,2.8648648649,15.3513513514,0.7837837838,,17,1,,1136,91,18,0,74,0,64,1
0,2,13,2,,4,1,,39,23,2,0,3,0,3,1
4,4.1666666667,22.1666666667,0.6111111111,,8,1,,399,166,9,0,18,0,13,1
0,6,24,2,,3,1,,24,24,0,0,1,0,1,1
0,1.5,9,1,,2,1,,18,15,1,0,2,0,2,1
1,1,5.6666666667,0,,4,2,,34,15,3,0,6,0,2,1
0,1,3.2,0.6,,2,2,,16,6,0,0,5,0,5,1
